Time,I,Q
0,0.0014995516976341605186,-0.00021117384312674403191
3.1281250000000000934e-08,0.0014937990345060825348,-0.00020479600061662495136
6.2562500000000001867e-08,0.0015011677751317620277,-0.00020087219309061765671
9.3843749999999996184e-08,0.0014870753511786460876,-0.00020161039719823747873
1.2512500000000000373e-07,0.0013397664297372102737,-0.00018231059948448091745
1.5640625000000001129e-07,0.00048089216579683125019,-7.1918679168447852135e-05
1.8768750000000001884e-07,-0.00084461556980386376381,0.00010721962462412193418
2.1896875000000002639e-07,-0.0014430622104555368423,0.00018711891607381403446
2.5025000000000000747e-07,-0.0014981018612161278725,0.00020312672131694853306
2.8153124999999998855e-07,-0.0014981550630182027817,0.00020148404291830956936
3.1281249999999996963e-07,-0.0014919036766514182091,0.00021099427249282598495
3.4409374999999995071e-07,-0.0014997512334957718849,0.00021153296984266489744
3.7537499999999993179e-07,-0.0015004362212494015694,0.00020740299078170210123
4.0665624999999991288e-07,-0.0014930408215150237083,0.00021165932412259280682
4.3793749999999989396e-07,-0.0014993256190791726112,0.00020683105685748159885
4.6921874999999987504e-07,-0.0015049387002363801003,0.00021091446978971362114
5.0049999999999990906e-07,-0.0014786159154027700424,0.00020699066226370632648
5.3178124999999989014e-07,-0.0012514807749539613724,0.00017496843065600842237
5.6306249999999987122e-07,-0.00021251059661153703928,3.3445445296820253134e-05
5.943437499999998523e-07,0.0010480681667104363441,-0.00013303027662914246321
6.2562499999999983338e-07,0.0014659133739769458771,-0.00019007174705620855093
6.5690624999999981447e-07,0.0015039343852549791336,-0.00019860436441376805305
6.8818749999999979555e-07,0.0014902343973517417908,-0.0001977929932763800025
7.1946874999999977663e-07,0.0014076349325478076935,-0.00019188734586350619793
7.5074999999999975771e-07,0.00072438089409843087196,-0.00010713981464505195618
7.8203124999999973879e-07,-0.00061196717433631420135,7.4691946792881935835e-05
8.1331249999999971987e-07,-0.0013384761987254023552,0.00017556032980792224407
8.4459374999999970095e-07,-0.00093458371702581644058,0.0001292860397370532155
8.7587499999999968204e-07,0.00034629236324690282345,-3.2886800909182056785e-05
9.0715624999999966312e-07,0.0013153190957382321358,-0.00016374235565308481455
9.384374999999996442e-07,0.0014903474366292357445,-0.00020097194646950811148
9.6971874999999962528e-07,0.0015040341531857848167,-0.00020367870456539094448
1.0009999999999996064e-06,0.0015022784937173128128,-0.00019848466035909950733
1.0322812499999995874e-06,0.0015003099106252193451,-0.00020425065304152667522
1.0635624999999995685e-06,0.0015027506742626428604,-0.00020143082656431943178
1.0948437499999995496e-06,0.0014862706884741783142,-0.00020428390416782349348
1.1261249999999995307e-06,0.0013444084906950592995,-0.00018910077051259577274
1.1574062499999995118e-06,0.00047815215657465159893,-6.7662353103514760733e-05
1.1886874999999994928e-06,-0.00084513431647792458534,0.00010661442502168938518
1.2199687499999994739e-06,-0.0013618794037029147148,0.00018222414655610918999
1.251249999999999455e-06,-0.00072107557207345962524,0.00010017672320827841759
1.2825312499999994361e-06,0.00061127555090934038162,-6.7961627792101353407e-05
1.3138124999999994172e-06,0.0013389351079240441322,-0.0001822773483581840992
1.3450937499999993983e-06,0.00093414477305486798286,-0.00012933259131386876106
1.3763749999999993793e-06,-0.00034991026041097939014,4.4126176362624391913e-05
1.4076562499999993604e-06,-0.0013165228301659226418,0.00017174957611132413149
1.4389374999999993415e-06,-0.0014842089731246232986,0.00020266782667022198439
1.4702187499999993226e-06,-0.0015128661179915070534,0.00019887038797605782747
1.5014999999999993037e-06,-0.0014779708581045269966,0.0002011049509746953845
1.5327812499999992847e-06,-0.001243739621713757515,0.00017658450815360993147
1.5640624999999992658e-06,-0.00020321982447057962418,3.6311819712864235044e-05
1.5953437499999992469e-06,0.0010471836430951952934,-0.00013122797827236354351
1.626624999999999228e-06,0.0014641842572018504143,-0.00019212010374758392572
1.6579062499999992091e-06,0.0015027041081339120865,-0.00020214909454807639122
1.6891874999999991901e-06,0.0014948298921808600426,-0.0001977929932763800025
1.7204687499999991712e-06,0.0014042698312550783157,-0.00019333715317770838737
1.7517499999999991523e-06,0.00072335003642365336418,-0.00010560354712652042508
1.7830312499999991334e-06,-0.00061699497746303677559,7.4459181632846593857e-05
1.8143124999999991145e-06,-0.0013934693997725844383,0.00017847324488684535027
1.8455937499999990956e-06,-0.001499970676377415657,0.00020076577493455260992
1.8768749999999990766e-06,-0.0015037149423733353615,0.00020471618336159735918
1.9081562499999992695e-06,-0.0014929277822375297546,0.00020328632672317326069
1.9394374999999992506e-06,-0.0015021187718957662582,0.00020523493003565818071
1.9707187499999992316e-06,-0.0015036950353533029556,0.00020800819038413465023
2.0019999999999992127e-06,-0.0014816618058830499649,0.00020721013424918055534
2.0332812499999991938e-06,-0.0012466392945498228073,0.00017314618162345141172
2.0645624999999991749e-06,-0.00020135767408646643162,3.8945421692915260792e-05
2.095843749999999156e-06,0.0010293668601661920547,-0.00012509620864875614643
2.127124999999999137e-06,0.0013218100648373365402,-0.00017029311857186257839
2.1584062499999991181e-06,0.00047833172720856964588,-7.1586153353564441204e-05
2.1896874999999990992e-06,-0.0008434251067228615284,0.00010525772086111828685
2.2209687499999990803e-06,-0.0013594120973721146584,0.00018238375196233391762
2.2522499999999990614e-06,-0.0007239618571475148201,9.2814603704027831554e-05
2.2835312499999990425e-06,0.00060582876903936266899,-7.1971888246480375528e-05
2.3148124999999990235e-06,0.0013400258030742406845,-0.00017385114915668964386
2.3460937499999990046e-06,0.00093671190552413463593,-0.00012743718980345875025
2.3773749999999989857e-06,-0.00034161706571467220783,4.4751323002856224775e-05
2.4086562499999989668e-06,-0.0012875066604465246201,0.00017118429241236299276
2.4399374999999989479e-06,-0.0011119729606434702873,0.00015161182091105729342
2.4712187499999989289e-06,6.4835883677005767822e-05,-4.6553614083677530289e-06
2.50249999999999891e-06,0.0012026460608467459679,-0.0001490979193476960063
2.5337812499999988911e-06,0.0014771261485293507576,-0.00019360982696525752544
2.5650624999999988722e-06,0.0015069870278239250183,-0.00020589333144016563892
2.5963437499999988533e-06,0.0014855857007205486298,-0.00020261462486814707518
2.6276249999999988343e-06,0.0013418081216514110565,-0.00018958626606035977602
2.6589062499999988154e-06,0.00048108503688126802444,-6.6179287387058138847e-05
2.6901874999999987965e-06,-0.00085663970094174146652,0.00010215192742180079222
2.7214687499999987776e-06,-0.0014456692151725292206,0.00018994539277628064156
2.7527499999999987587e-06,-0.0014955016085878014565,0.00020471618336159735918
2.7840312499999987398e-06,-0.0014988468028604984283,0.00020023374236188828945
2.8153124999999987208e-06,-0.001499318983405828476,0.00020320652402006089687
2.8465937499999987019e-06,-0.0015019725542515516281,0.00021020286658313125372
2.877874999999998683e-06,-0.0014962797285988926888,0.00020341268100310117006
2.9091562499999986641e-06,-0.0014947633026167750359,0.0002045632281806319952
2.9404374999999986452e-06,-0.0015061290469020605087,0.00021062849555164575577
2.9717187499999986262e-06,-0.0015033890958875417709,0.00020685765775851905346
3.0029999999999986073e-06,-0.0014936793595552444458,0.00020810129353776574135
3.0342812499999985884e-06,-0.0014996048994362354279,0.00020380507339723408222
3.0655624999999985695e-06,-0.0015015269163995981216,0.0002097506221616640687
3.0968437499999985506e-06,-0.0014827990671619772911,0.00020836066687479615211
3.1281249999999985316e-06,-0.0013486315729096531868,0.00018799678946379572153
3.1594062499999985127e-06,-0.0004694200179073959589,6.7795364884659647942e-05
3.1906874999999984938e-06,0.00084283988690003752708,-0.00010304309398634359241
3.2219687499999984749e-06,0.0013515577884390950203,-0.00017518125241622328758
3.253249999999998456e-06,0.0007202309207059442997,-0.00010386775829829275608
3.2845312499999984371e-06,-0.00061814551008865237236,7.6613949204329401255e-05
3.3158124999999984181e-06,-0.0013477337779477238655,0.00018151919357478618622
3.3470937499999983992e-06,-0.00093972455943003296852,0.00013039667101111263037
3.3783749999999983803e-06,0.00034337281249463558197,-3.5759825550485402346e-05
3.4096562499999983614e-06,0.0012840284034609794617,-0.00016914922161959111691
3.4409374999999983425e-06,0.0011061071418225765228,-0.00015211060235742479563
3.4722187499999983235e-06,-6.8134540924802422523e-05,3.5580260373535566032e-06
3.5034999999999983046e-06,-0.0012074079131707549095,0.0001492974406573921442
3.5347812499999982857e-06,-0.0014886382268741726875,0.00020524158026091754436
3.5660624999999982668e-06,-0.0015049919020384550095,0.00020344593212939798832
3.5973437499999982479e-06,-0.0014968981267884373665,0.00020119806868024170399
3.6286249999999982289e-06,-0.0014985674060881137848,0.00020819441124331206083
3.65990624999999821e-06,-0.0014968316536396741867,0.00020756261073984205723
3.6911874999999981911e-06,-0.0014969247858971357346,0.00020820106146857142448
3.7224687499999981722e-06,-0.0015004695160314440727,0.00021220467169769108295
3.7537499999999981533e-06,-0.0014968117466196417809,0.00020987699099350720644
3.7850312499999981344e-06,-0.0015035087708383798599,0.00020595318346749991179
3.816312499999998539e-06,-0.0014970378251746296883,0.00021209825354162603617
3.8475937499999989436e-06,-0.001503149629570543766,0.00020607953774742782116
3.8788749999999993481e-06,-0.0015018129488453269005,0.00020308015518821775913
3.9101562499999997527e-06,-0.0015052844537422060966,0.00020780203340109437704
3.9414375000000001573e-06,-0.0014992657816037535667,0.00020836066687479615211
3.9727187500000005619e-06,-0.0014943310525268316269,0.00020626575860660523176
4.0040000000000009665e-06,-0.0015023516025394201279,0.0002027609298238530755
4.0352812500000013711e-06,-0.0014994187513366341591,0.00020445682457648217678
4.0665625000000017757e-06,-0.0015068007633090019226,0.00020740299078170210123
4.0978437500000021803e-06,-0.0014916043728590011597,0.00021040902356617152691
4.1291250000000025849e-06,-0.0013458450557664036751,0.00019007839728146791458
4.1604062500000029895e-06,-0.00048036011867225170135,7.4266310548409819603e-05
4.1916875000000033941e-06,0.00084921770030632615089,-0.00010433994611958041787
4.2229687500000037987e-06,0.001443368149921298027,-0.00019307112961541861296
4.2542500000000042033e-06,0.0014965923037379980087,-0.00019792601233348250389
4.2855312500000046079e-06,0.0015010015340521931648,-0.00020046651479788124561
4.3168125000000050125e-06,0.0014997911639511585236,-0.00020704386406578123569
4.3480937500000054171e-06,0.0014987071044743061066,-0.0002093050425173714757
4.3793750000000058217e-06,0.0014895825879648327827,-0.00021115389245096594095
4.4106562500000062263e-06,0.0014983945293352007866,-0.00020495560602284967899
4.4419375000000066309e-06,0.0014999441336840391159,-0.00020858013886027038097
4.4732187500000070355e-06,0.001503728213720023632,-0.00020853358728345483541
4.5045000000000074401e-06,0.0014917174121364951134,-0.00021187879610806703568
4.5357812500000078447e-06,0.0014890638412907719612,-0.00020790843700524419546
4.5670625000000082493e-06,0.0014978558756411075592,-0.00020054631750099360943
4.5983437500000086539e-06,0.0015011677751317620277,-0.0002062192070297896862
4.6296250000000090585e-06,0.0014901878312230110168,-0.0002062192070297896862
4.6609062500000094631e-06,0.001503462204709649086,-0.00020669138757511973381
4.6921875000000098677e-06,0.0014930741162970662117,-0.00020772221614606678486
4.7234687500000102723e-06,0.0014083399437367916107,-0.00019635648641269654036
4.7547500000000106769e-06,0.00072831130819395184517,-0.00010321600711904466152
4.7860312500000110815e-06,-0.00061024469323456287384,6.5687148889992386103e-05
4.8173125000000114861e-06,-0.0013400191674008965492,0.00017326590023003518581
4.8485937500000118907e-06,-0.00093541503883898258209,0.00012594748113770037889
4.8798750000000122953e-06,0.00034647859865799546242,-3.8267069612629711628e-05
4.9111562500000126999e-06,0.0013193693011999130249,-0.00016956821491476148367
4.9424375000000131045e-06,0.0014933268539607524872,-0.00020046651479788124561
4.9737187500000135091e-06,0.0015024646418169140816,-0.00020033349574077874422
5.0050000000000139137e-06,0.0014956545783206820488,-0.00020381172362249344587
5.0362812500000143183e-06,0.0014973703073337674141,-0.00020875969494227319956
5.0675625000000147229e-06,0.0014987071044743061066,-0.00020158379629720002413
5.0988437500000151275e-06,0.0014961067354306578636,-0.00020580022828653454781
5.1301250000000155321e-06,0.0015020723221823573112,-0.00020425730326678603888
5.1614062500000159367e-06,0.001495321979746222496,-0.00020304690406192094088
5.1926875000000163413e-06,0.0015017529949545860291,-0.00020310010586399585009
5.2239687500000167459e-06,0.0014974435325711965561,-0.00020313337154220789671
5.2552500000000171505e-06,0.0015015801182016730309,-0.00020800154015887528658
5.2865312500000175551e-06,0.001496379380114376545,-0.00020136432431172579527
5.3178125000000179596e-06,0.0014387527480721473694,-0.00019914306176360696554
5.3490937500000183642e-06,0.00094283703947439789772,-0.00013392145046964287758
5.3803750000000187688e-06,-0.0003505620115902274847,3.8686051993863657117e-05
5.4116562500000191734e-06,-0.0013095597969368100166,0.00017079855024348944426
5.442937500000019578e-06,-0.0014911853941157460213,0.00020542113634292036295
5.4742187500000199826e-06,-0.0015088225482031702995,0.00020250822126399725676
5.5055000000000203872e-06,-0.0014777713222429156303,0.00020482925174292176962
5.5367812500000207918e-06,-0.0012455153046175837517,0.00017415040929336100817
5.5680625000000211964e-06,-0.00019954874005634337664,3.8553043850697577e-05
5.599343750000021601e-06,0.0010395222343504428864,-0.00013374853006098419428
5.6306250000000220056e-06,0.0014728166861459612846,-0.00018898771668318659067
5.6619062500000224102e-06,0.0015107046347111463547,-0.00019605721172410994768
5.6931875000000228148e-06,0.0015025178436189889908,-0.00020314667199272662401
5.7244687500000232194e-06,0.0014973770594224333763,-0.00020438365754671394825
5.755750000000023624e-06,0.001497297198511660099,-0.00020738304010592401028
5.7870312500000240286e-06,0.0015010481001809239388,-0.00020419745123945176601
