Time,I,Q
0,-0.00060662016039714217186,-0.0013867989182472229004
3.1281250000000000934e-08,-0.00060323509387671947479,-0.0013791973469778895378
6.2562500000000001867e-08,-0.00060217099962756037712,-0.0013972733868286013603
9.3843749999999996184e-08,-0.00060659355949610471725,-0.0013719149865210056305
1.2512500000000000373e-07,-0.00058132829144597053528,-0.0013186044525355100632
1.5640625000000001129e-07,-0.00035513757029548287392,-0.00079897308023646473885
1.8768750000000001884e-07,0.00018154579447582364082,0.00043303504935465753078
2.1896875000000002639e-07,0.00052902859169989824295,0.0012134265853092074394
2.5025000000000000747e-07,0.00041998675442300736904,0.00097116822144016623497
2.8153124999999998855e-07,-6.7210115958005189896e-05,-0.00016966131806839257479
3.1281249999999996963e-07,-0.00050009222468361258507,-0.0011606879997998476028
3.4409374999999995071e-07,-0.00060346780810505151749,-0.0013746084878221154213
3.7537499999999993179e-07,-0.0006120935431681573391,-0.0013946464750915765762
4.0665624999999991288e-07,-0.00060544302687048912048,-0.0013808200601488351822
4.3793749999999989396e-07,-0.00061295146588236093521,-0.0013847504742443561554
4.6921874999999987504e-07,-0.00061644962988793849945,-0.0013818308943882584572
5.0049999999999990906e-07,-0.00060851557645946741104,-0.0013835334684699773788
5.3178124999999989014e-07,-0.00061350344913080334663,-0.0013799754669889807701
5.6306249999999987122e-07,-0.00061404216103255748749,-0.0013903635554015636444
5.943437499999998523e-07,-0.00061201374046504497528,-0.0013818641891703009605
6.2562499999999983338e-07,-0.00060793035663664340973,-0.0013820237945765256882
6.5690624999999981447e-07,-0.0006165161612443625927,-0.0013826955109834671021
6.8818749999999979555e-07,-0.00061533902771770954132,-0.0013768696226179599762
7.1946874999999977663e-07,-0.00059911172138527035713,-0.0013518570922315120697
7.5074999999999975771e-07,-0.00043501690379343926907,-0.00096994452178478240967
7.8203124999999973879e-07,7.2510578320361673832e-05,0.0001726074988255277276
8.1331249999999971987e-07,0.00050675601232796907425,0.0011626565828919410706
8.4459374999999970095e-07,0.000604744709562510252,0.0013699730625376105309
8.7587499999999968204e-07,0.00061479368014261126518,0.001387896249070763588
9.0715624999999966312e-07,0.00060854217736050486565,0.0013634422793984413147
9.384374999999996442e-07,0.00053832604316994547844,0.0012067960342392325401
9.6971874999999962528e-07,0.00015798966342117637396,0.00034268779563717544079
1.0009999999999996064e-06,-0.00036616410943679511547,-0.00086783251026645302773
1.0322812499999995874e-06,-0.00058918254217132925987,-0.0013428588863462209702
1.0635624999999995685e-06,-0.00061224651290103793144,-0.0013855020515620708466
1.0948437499999995496e-06,-0.00061182089848443865776,-0.0013874439755454659462
1.1261249999999995307e-06,-0.00061402883147820830345,-0.0013793902471661567688
1.1574062499999995118e-06,-0.00061198050389066338539,-0.0013850830728188157082
1.1886874999999994928e-06,-0.00061269872821867465973,-0.0013789712684229016304
1.2199687499999994739e-06,-0.00061456090770661830902,-0.0013814385747537016869
1.251249999999999455e-06,-0.00060924049466848373413,-0.0013781000161543488503
1.2825312499999994361e-06,-0.00061441457364708185196,-0.0013890867121517658234
1.3138124999999994172e-06,-0.00061156152514740824699,-0.0013648056192323565483
1.3450937499999993983e-06,-0.00049556983867660164833,-0.0011117401299998164177
1.3763749999999993793e-06,-3.9770086004864424467e-05,-8.2246930105611681938e-05
1.4076562499999993604e-06,0.00043986513628624379635,0.001017954549752175808
1.4389374999999993415e-06,0.00052200566278770565987,0.0011882743565365672112
1.4702187499999993226e-06,0.00014942379493732005358,0.00033976821578107774258
1.5014999999999993037e-06,-0.00036696216557174921036,-0.00085384648991748690605
1.5327812499999992847e-06,-0.00054173107491806149483,-0.0012472909875214099884
1.5640624999999992658e-06,-0.00026506296126171946526,-0.00058132159756496548653
1.5953437499999992469e-06,0.00027304358081892132759,0.00065303413430228829384
1.626624999999999228e-06,0.00054651283426210284233,0.0012527444632723927498
1.6579062499999992091e-06,0.00034708378370851278305,0.00079192349221557378769
1.6891874999999991901e-06,-0.00017644483887124806643,-0.00042121045407839119434
1.7204687499999991712e-06,-0.00054383266251534223557,-0.0012508290819823741913
1.7517499999999991523e-06,-0.00060453190235421061516,-0.0013790843077003955841
1.7830312499999991334e-06,-0.00060992548242211341858,-0.001390137476846575737
1.8143124999999991145e-06,-0.00061344361165538430214,-0.0013836465077474713326
1.8455937499999990956e-06,-0.00060546962777152657509,-0.0013846640940755605698
1.8768749999999990766e-06,-0.00061679544160142540932,-0.0013873574789613485336
1.9081562499999992695e-06,-0.00060697266599163413048,-0.0013674991205334663391
1.9394374999999992506e-06,-0.00052991975098848342896,-0.00121038057841360569
1.9707187499999992316e-06,-0.00016569760919082909822,-0.00034117148607037961483
2.0019999999999992127e-06,0.00037234910996630787849,0.00086455378914251923561
2.0332812499999991938e-06,0.00059202231932431459427,0.0013463504146784543991
2.0645624999999991749e-06,0.0006103644263930618763,0.0013871380360797047615
2.095843749999999156e-06,0.00061049743089824914932,0.0013867722591385245323
2.127124999999999137e-06,0.00061533233383670449257,0.0013785123592242598534
2.1584062499999991181e-06,0.00061466067563742399216,0.0013807602226734161377
2.1896874999999990992e-06,0.00061096297577023506165,0.0013798092259094119072
2.2209687499999990803e-06,0.00061592424754053354263,0.0013813653495162725449
2.2522499999999990614e-06,0.00060846901033073663712,0.001384790404699742794
2.2835312499999990425e-06,0.00061470054788514971733,0.0013854554854333400726
2.3148124999999990235e-06,0.00060511048650369048119,0.0013625045539811253548
2.3460937499999990046e-06,0.00049032259266823530197,0.0011030213208869099617
2.3773749999999989857e-06,4.6693272452102974057e-05,8.5272920841816812754e-05
2.4086562499999989668e-06,-0.00043914688285440206528,-0.0010239334078505635262
2.4399374999999989479e-06,-0.00059270730707794427872,-0.001361905946396291256
2.4712187499999989289e-06,-0.00061051739612594246864,-0.0013906096573919057846
