Time,I,Q
0,0.00064832484349608421326,0.00059057964244857430458
3.0000000000000003936e-08,-6.8418390583246946335e-05,-0.0001774752163328230381
6.0000000000000007873e-08,-0.00068363494938239455223,-0.00075495574856176972389
9.0000000000000011809e-08,-0.00072293903212994337082,-0.00071875762660056352615
1.2000000000000001575e-07,-0.00017487513832747936249,-8.4864790551364421844e-05
1.5000000000000001968e-07,0.00050675997044891119003,0.00059714098460972309113
1.8000000000000002362e-07,0.00076363643165677785873,0.00077004212653264403343
2.1000000000000002755e-07,0.00040656130295246839523,0.00032878038473427295685
2.4000000000000003149e-07,-0.00028655392816290259361,-0.0003905375779140740633
2.700000000000000619e-07,-0.0007296365802176296711,-0.00077005778439342975616
3.000000000000000923e-07,-0.00058437674306333065033,-0.00052466173656284809113
3.3000000000000012271e-07,4.2896921513602137566e-05,0.00016157134086824953556
3.6000000000000015312e-07,0.0006545507931150496006,0.00073298561619594693184
3.9000000000000018352e-07,0.00092011608649045228958,0.00091756170149892568588
4.2000000000000021393e-07,0.00096318457508459687233,0.00091846124269068241119
4.5000000000000024433e-07,0.0009565457003191113472,0.00090543198166415095329
4.8000000000000027474e-07,0.00093408557586371898651,0.00090324808843433856964
5.1000000000000030515e-07,0.00093287992058321833611,0.0009174030856229364872
5.4000000000000033555e-07,0.00093635939992964267731,0.0009166537201963365078
5.7000000000000036596e-07,0.00090377783635631203651,0.00086512765847146511078
6.0000000000000039637e-07,0.00065328687196597456932,0.00055430049542337656021
6.3000000000000042677e-07,-1.9903847714886069298e-05,-0.00015684960817452520132
6.6000000000000045718e-07,-0.00071648217272013425827,-0.00077989551937207579613
6.9000000000000048758e-07,-0.00094145559705793857574,-0.00091394816990941762924
7.2000000000000051799e-07,-0.00094584323232993483543,-0.00090745103079825639725
7.500000000000005484e-07,-0.00093066651606932282448,-0.0009130331454798579216
7.800000000000005788e-07,-0.00092909979866817593575,-0.00092372007202357053757
8.1000000000000060921e-07,-0.00094604626065120100975,-0.00093122123507782816887
8.4000000000000063961e-07,-0.00095848605269566178322,-0.00093026988906785845757
8.7000000000000067002e-07,-0.00096865434898063540459,-0.00091721577337011694908
9.0000000000000070043e-07,-0.00095640699146315455437,-0.00089668045984581112862
9.3000000000000073083e-07,-0.00093263859162107110023,-0.00089876685524359345436
9.6000000000000076124e-07,-0.00090836768504232168198,-0.00089638720965012907982
9.9000000000000068577e-07,-0.00074561906512826681137,-0.00071213417686522006989
1.0200000000000006103e-06,-0.00022443628404289484024,-0.00012534277630038559437
1.0500000000000005348e-06,0.00044199245166964828968,0.00054780737264081835747
1.0800000000000004593e-06,0.00083999725757166743279,0.00088094966486096382141
1.1100000000000003839e-06,0.00094767677364870905876,0.00093485717661678791046
1.1400000000000003084e-06,0.00096039846539497375488,0.00091490260092541575432
1.1700000000000002329e-06,0.00090034626191481947899,0.0008337079780176281929
1.2000000000000001575e-06,0.00061486556660383939743,0.00054401508532464504242
1.230000000000000082e-06,-1.3275697710923850536e-05,-9.2160385975148528814e-05
1.2600000000000000065e-06,-0.00063307845266535878181,-0.00066633912501856684685
1.289999999999999931e-06,-0.00073216285090893507004,-0.00069802755024284124374
1.3199999999999998556e-06,-0.00023379737103823572397,-0.00016229425091296434402
1.3499999999999997801e-06,0.0004974750918336212635,0.0005612816312350332737
1.3799999999999997046e-06,0.00086640787776559591293,0.00088600820163264870644
1.4099999999999996291e-06,0.00091810571029782295227,0.0009347265586256980896
1.4399999999999995537e-06,0.00093997153453528881073,0.00094975827960297465324
1.4699999999999994782e-06,0.00096732284873723983765,0.00093513383762910962105
1.4999999999999994027e-06,0.00098261807579547166824,0.00090517580974847078323
1.5299999999999993273e-06,0.00096692121587693691254,0.00088494521332904696465
1.5599999999999992518e-06,0.00092216272605583071709,0.00088694348232820630074
1.5899999999999991763e-06,0.00076654623262584209442,0.00073772948235273361206
1.6199999999999991008e-06,0.00023473065812140703201,0.00015187734970822930336
1.6499999999999990254e-06,-0.00043471614480949938297,-0.00051984260790050029755
1.6799999999999989499e-06,-0.00073329888982698321342,-0.0007660124683752655983
1.7099999999999988744e-06,-0.00043817909318022429943,-0.00040161344804801046848
1.7399999999999987989e-06,0.00021737320639658719301,0.00030051195062696933746
1.7699999999999987235e-06,0.0006893779500387609005,0.00074196519562974572182
1.799999999999998648e-06,0.00060696247965097427368,0.00057779514463618397713
1.8299999999999985725e-06,3.4042546758428215981e-05,-5.5808079196140170097e-05
1.8599999999999984971e-06,-0.00059440871700644493103,-0.00067759264493361115456
1.8899999999999984216e-06,-0.00089877302525565028191,-0.00092251563910394906998
1.9199999999999985579e-06,-0.00095765874721109867096,-0.00093349511735141277313
1.9499999999999986941e-06,-0.00095821777358651161194,-0.00089966354425996541977
1.9799999999999988304e-06,-0.00086216937052085995674,-0.00078801665222272276878
2.0099999999999989667e-06,-0.00049239752115681767464,-0.00041367183439433574677
2.039999999999999103e-06,0.00023401397629640996456,0.0003107252996414899826
2.0699999999999992393e-06,0.00078891048906370997429,0.00081492157187312841415
2.0999999999999993756e-06,0.00092067581135779619217,0.00090745947090908885002
2.1299999999999995119e-06,0.00093012017896398901939,0.00093608227325603365898
2.1599999999999996481e-06,0.0009275373886339366436,0.00092436332488432526588
2.1899999999999997844e-06,0.00084044213872402906418,0.00079085759352892637253
2.2199999999999999207e-06,0.00029889057623222470284,0.00018706516129896044731
2.250000000000000057e-06,-0.00043959863251075148582,-0.00055496848654001951218
2.2800000000000001933e-06,-0.00085367704741656780243,-0.00087006611283868551254
2.3100000000000003296e-06,-0.00095286179566755890846,-0.00091332808369770646095
2.3400000000000004659e-06,-0.00094777124468237161636,-0.00090583943529054522514
2.3700000000000006021e-06,-0.00093457149341702461243,-0.00090300606098026037216
2.4000000000000007384e-06,-0.00093327346257865428925,-0.00091729493578895926476
2.4300000000000008747e-06,-0.00094458239618688821793,-0.00092514615971595048904
2.460000000000001011e-06,-0.00094045791774988174438,-0.00091346673434600234032
2.4900000000000011473e-06,-0.00079410360194742679596,-0.00073033152148127555847
2.5200000000000012836e-06,-0.00029183455626480281353,-0.00017721825861372053623
2.5500000000000014199e-06,0.00039965158794075250626,0.00049257784849032759666
2.5800000000000015561e-06,0.00075864215614274144173,0.0007530984003096818924
2.6100000000000016924e-06,0.00050471560098230838776,0.00041311536915600299835
2.6400000000000018287e-06,-0.00018039447604678571224,-0.00027840875554829835892
2.670000000000001965e-06,-0.00072784046642482280731,-0.00075028795981779694557
2.7000000000000021013e-06,-0.00067733140895143151283,-0.00061717181233689188957
2.7300000000000022376e-06,-6.6759472247213125229e-05,2.875248173950240016e-05
2.7600000000000023739e-06,0.0006270985468290746212,0.0006658372003585100174
2.7900000000000025101e-06,0.00079831224866211414337,0.00074190390296280384064
2.8200000000000026464e-06,0.00033688853727653622627,0.00022363793686963617802
2.8500000000000027827e-06,-0.00046059564920142292976,-0.00052503240294754505157
2.880000000000002919e-06,-0.00082871306221932172775,-0.0008061116095632314682
2.9100000000000030553e-06,-0.00053473899606615304947,-0.00046633949386887252331
2.9400000000000031916e-06,0.00020496128126978874207,0.0002830896410159766674
2.9700000000000033278e-06,0.00075198395643383264542,0.00076812482438981533051
3.0000000000000034641e-06,0.00089901505270972847939,0.00088423123816028237343
3.0300000000000036004e-06,0.00092146877432242035866,0.00092239596415311098099
3.0600000000000037367e-06,0.00092537968885153532028,0.00092112831771373748779
3.090000000000003873e-06,0.00081441167276352643967,0.00077435531420633196831
3.1200000000000040093e-06,0.00032350383116863667965,0.00021938787540420889854
3.1500000000000041456e-06,-0.00037350799539126455784,-0.00047932218876667320728
3.1800000000000042818e-06,-0.00082543090684339404106,-0.00085662980563938617706
3.2100000000000044181e-06,-0.00095638231141492724419,-0.00093039113562554121017
3.2400000000000045544e-06,-0.00095389358466491103172,-0.00091928063193336129189
3.2700000000000046907e-06,-0.00093172868946567177773,-0.00090732175158336758614
3.300000000000004827e-06,-0.00092902395408600568771,-0.00091833679471164941788
3.3300000000000049633e-06,-0.00094316975446417927742,-0.00093575206119567155838
3.3600000000000050996e-06,-0.00095716473879292607307,-0.00093221821589395403862
3.3900000000000052358e-06,-0.00096884969389066100121,-0.00091169378720223903656
3.4200000000000053721e-06,-0.00096227339236065745354,-0.00090325466590002179146
3.4500000000000055084e-06,-0.00094381941016763448715,-0.0008983849547803401947
3.4800000000000056447e-06,-0.00092476507415995001793,-0.00090848613763228058815
3.510000000000005781e-06,-0.00093356001889333128929,-0.0009419210837222635746
3.5400000000000059173e-06,-0.00096328416839241981506,-0.00093687890330329537392
3.5700000000000060536e-06,-0.00095198134658858180046,-0.00089468673104420304298
3.6000000000000061898e-06,-0.00075621565338224172592,-0.00067462481092661619186
3.6300000000000063261e-06,-9.4446295406669378281e-05,2.2855703718960285187e-05
3.6600000000000064624e-06,0.00060197128914296627045,0.00067046866752207279205
3.6900000000000065987e-06,0.00078068784205242991447,0.00075150479096919298172
3.720000000000006735e-06,0.00032163067953661084175,0.00023454800248146057129
3.7500000000000068713e-06,-0.00039447026210837066174,-0.00045726442476734519005
3.7800000000000070076e-06,-0.00077045417856425046921,-0.0007513644522987306118
3.8100000000000071438e-06,-0.00052336452063173055649,-0.00045078204129822552204
