Time,I,Q
0,0.00051127531332895159721,0.00092030561063438653946
3.0000000000000003936e-08,0.00064651289721950888634,0.00097251567058265209198
6.0000000000000007873e-08,0.00028169498546048998833,0.00024605280486866831779
9.0000000000000011809e-08,-0.0003302542027086019516,-0.00069030880695208907127
1.2000000000000001575e-07,-0.00066557631362229585648,-0.0010829241946339607239
1.5000000000000001968e-07,-0.00075469212606549263,-0.0011631309753283858299
1.8000000000000002362e-07,-0.00075595738599076867104,-0.0011663675541058182716
2.1000000000000002755e-07,-0.00074099551420658826828,-0.0011172102531418204308
2.4000000000000003149e-07,-0.00055820751003921031952,-0.00075270538218319416046
2.700000000000000619e-07,-6.4821651903912425041e-05,7.692747749388217926e-05
3.000000000000000923e-07,0.00044972659088671207428,0.0008313787984661757946
3.3000000000000012271e-07,0.00070796022191643714905,0.0011272056726738810539
3.6000000000000015312e-07,0.00075920199742540717125,0.0011656745336949825287
3.9000000000000018352e-07,0.00075040158117190003395,0.0011662973556667566299
4.2000000000000021393e-07,0.00069908594014123082161,0.00104521983303129673
4.5000000000000024433e-07,0.00043711130274459719658,0.00054366205586120486259
4.8000000000000027474e-07,-0.00010174496856052428484,-0.0003242129168938845396
5.1000000000000030515e-07,-0.00057647691573947668076,-0.0009932985994964838028
5.4000000000000033555e-07,-0.00074219197267666459084,-0.001170969102531671524
5.7000000000000036596e-07,-0.00076702772639691829681,-0.001179498620331287384
6.0000000000000039637e-07,-0.00077009975211694836617,-0.0011728483950719237328
6.3000000000000042677e-07,-0.0007644251454621553421,-0.0011723184725269675255
6.6000000000000045718e-07,-0.00077890366083011031151,-0.0011890868190675973892
6.9000000000000048758e-07,-0.000763306452427059412,-0.0011650904780253767967
7.2000000000000051799e-07,-0.00073468679329380393028,-0.0011164017487317323685
7.500000000000005484e-07,-0.00048072374192997813225,-0.00061419158009812235832
7.800000000000005788e-07,0.0001090047881007194519,0.00037808500928804278374
8.1000000000000060921e-07,0.00056338368449360132217,0.00097737333271652460098
8.4000000000000063961e-07,0.00055736914509907364845,0.00079719803761690855026
8.7000000000000067002e-07,9.4854767667129635811e-05,-4.6059314627200365067e-05
9.0000000000000070043e-07,-0.00042757726623676717281,-0.00081054220208898186684
9.3000000000000073083e-07,-0.00059966259868815541267,-0.00091997656272724270821
9.6000000000000076124e-07,-0.00027873535873368382454,-0.00027116312412545084953
9.9000000000000068577e-07,0.00027904281159862875938,0.00058805011212825775146
1.0200000000000006103e-06,0.00059257575776427984238,0.00095012853853404521942
1.0500000000000005348e-06,0.00042774202302098274231,0.00055032584350556135178
