Time,I,Q
0,0.0012007425539195537567,0.0004985909326933324337
3.0000000000000003936e-08,0.00064532196847721934319,0.00018274781177751719952
6.0000000000000007873e-08,-0.00042558595305308699608,-0.00031646766001358628273
9.0000000000000011809e-08,-0.0010961145162582397461,-0.00052739231614395976067
1.2000000000000001575e-07,-0.0012773833004757761955,-0.00055967486696317791939
1.5000000000000001968e-07,-0.0012924491893500089645,-0.00056179449893534183502
1.8000000000000002362e-07,-0.0012835748493671417236,-0.00055663730017840862274
2.1000000000000002755e-07,-0.0012925966875627636909,-0.00055712740868330001831
2.4000000000000003149e-07,-0.0012869880301877856255,-0.00056336994748562574387
2.700000000000000619e-07,-0.0012862444855272769928,-0.00056592316832393407822
3.000000000000000923e-07,-0.0012886291369795799255,-0.00056314049288630485535
3.3000000000000012271e-07,-0.0012906864285469055176,-0.00056209898320958018303
3.6000000000000015312e-07,-0.0012875180691480636597,-0.00055836891988292336464
3.9000000000000018352e-07,-0.0012231047730892896652,-0.00051936088129878044128
4.2000000000000021393e-07,-0.00083916913717985153198,-0.00030773994512856006622
4.5000000000000024433e-07,1.6823294572532176971e-05,0.00011633980466285720468
4.8000000000000027474e-07,0.00085739628411829471588,0.00045072237844578921795
5.1000000000000030515e-07,0.00099117972422391176224,0.00040857045678421854973
5.4000000000000033555e-07,0.00031983855296857655048,4.4513770262710750103e-05
5.7000000000000036596e-07,-0.00065348588395863771439,-0.00038513063918799161911
6.0000000000000039637e-07,-0.0010859504109248518944,-0.00048951536882668733597
6.3000000000000042677e-07,-0.00064747245050966739655,-0.00020619903807528316975
6.6000000000000045718e-07,0.00037505480577237904072,0.00028084020595997571945
6.9000000000000048758e-07,0.0010809400118887424469,0.00052885222248733043671
7.2000000000000051799e-07,0.00093732029199600219727,0.00035366899101063609123
7.500000000000005484e-07,-2.5498273316770792007e-05,-0.00013216954539529979229
7.800000000000005788e-07,-0.00093667634064331650734,-0.00047795969294384121895
8.1000000000000060921e-07,-0.0012357452651485800743,-0.00055256683845072984695
8.4000000000000063961e-07,-0.0012810380430892109871,-0.00056819501332938671112
8.7000000000000067002e-07,-0.0012816699454560875893,-0.00056700425921007990837
9.0000000000000070043e-07,-0.0012820451520383358002,-0.00056342198513448238373
9.3000000000000073083e-07,-0.0012983232736587524414,-0.00056156562641263008118
9.6000000000000076124e-07,-0.0012915873667225241661,-0.00056168175069615244865
9.9000000000000068577e-07,-0.0012374348007142543793,-0.00052467902423813939095
1.0200000000000006103e-06,-0.00086656026542186737061,-0.0003102012269664555788
1.0500000000000005348e-06,9.0326648205518722534e-07,0.00010867071978282183409
1.0800000000000004593e-06,0.00086167792323976755142,0.00045085040619596838951
1.1100000000000003839e-06,0.0012357006780803203583,0.0005579494754783809185
1.1400000000000003084e-06,0.0012841899879276752472,0.00056704657617956399918
1.1700000000000002329e-06,0.0012864876771345734596,0.00056757428683340549469
1.2000000000000001575e-06,0.0012961158063262701035,0.00056129117729142308235
1.230000000000000082e-06,0.0012991644907742738724,0.00056591065367683768272
1.2600000000000000065e-06,0.0012923018075525760651,0.00056714907987043261528
1.289999999999999931e-06,0.0012865149183198809624,0.00056117941858246922493
1.3199999999999998556e-06,0.0012950788950547575951,0.00056273594964295625687
1.3499999999999997801e-06,0.0012927112402394413948,0.00055527751101180911064
1.3799999999999997046e-06,0.0012737581273540854454,0.00054289837135002017021
1.4099999999999996291e-06,0.0011213590623810887337,0.00045159758883528411388
1.4399999999999995537e-06,0.00040634843753650784492,7.4279872933402657509e-05
1.4699999999999994782e-06,-0.00065196957439184188843,-0.00039709679549559950829
1.4999999999999994027e-06,-0.0011831412557512521744,-0.00054050347534939646721
1.5299999999999993273e-06,-0.0012746722204610705376,-0.00055499369045719504356
1.5599999999999992518e-06,-0.0012838601833209395409,-0.00056024530204012989998
1.5899999999999991763e-06,-0.0012493397807702422142,-0.00053230562480166554451
1.6199999999999991008e-06,-0.00091415352653712034225,-0.00033688626717776060104
1.6499999999999990254e-06,-2.225622301921248436e-05,9.6174539066851139069e-05
1.6799999999999989499e-06,0.00082277390174567699432,0.00043991277925670146942
1.7099999999999988744e-06,0.00099752354435622692108,0.00042997149284929037094
1.7399999999999987989e-06,0.00036834785714745521545,7.1655114879831671715e-05
1.7699999999999987235e-06,-0.00056885485537350177765,-0.00034019086160697042942
1.799999999999998648e-06,-0.0011422326788306236267,-0.00053577020298689603806
1.8299999999999985725e-06,-0.0012779248645529150963,-0.00056183512788265943527
1.8599999999999984971e-06,-0.0012859085109084844589,-0.00056472222786396741867
1.8899999999999984216e-06,-0.0012809290783479809761,-0.00056331668747588992119
1.9199999999999985579e-06,-0.0012858264381065964699,-0.00056003342615440487862
1.9499999999999986941e-06,-0.0012934460537508130074,-0.00056305160978808999062
1.9799999999999988304e-06,-0.0012694395845755934715,-0.00055013335077092051506
